Pass,Result,Profit,Expected Payoff,Profit Factor,Recovery Factor,Sharpe Ratio,Custom,Equity DD %,Trades,MA_Fast_Period,MA_Slow_Period,DeMarker_Period
,,,,,,,,,,,,
,,,,ANUL 2021,,,,,,,,
,,,,,,,,,,,,
547,-6.95,-2953.30,-328.14444,0.40134,-0.40765,-5.00000,0,6.95,9,40,60,19
546,-6.95,-2953.30,-328.14444,0.40134,-0.40765,-5.00000,0,6.95,9,30,60,19
544,-6.95,-2953.30,-328.14444,0.40134,-0.40765,-5.00000,0,6.95,9,60,40,19
100,-5.83,-2954.02,-492.33667,0.40694,-0.49204,-3.65595,0,5.83,6,20,80,9
684,-7.32,-3046.26,-217.59000,0.56031,-0.39756,-5.00000,0,7.32,14,60,60,22
683,-7.32,-3046.26,-217.59000,0.56031,-0.39756,-5.00000,0,7.32,14,50,60,22
682,-7.32,-3046.26,-217.59000,0.56031,-0.39756,-5.00000,0,7.32,14,40,60,22
679,-7.32,-3046.26,-217.59000,0.56031,-0.39756,-5.00000,0,7.32,14,60,40,22
678,-7.32,-3046.26,-217.59000,0.56031,-0.39756,-5.00000,0,7.32,14,50,40,22
677,-7.32,-3046.26,-217.59000,0.56031,-0.39756,-5.00000,0,7.32,14,40,40,22
748,-6.43,-3047.30,-338.58889,0.38107,-0.45924,-5.00000,0,6.43,9,50,140,23
747,-6.43,-3047.30,-338.58889,0.38107,-0.45924,-5.00000,0,6.43,9,40,140,23
746,-6.43,-3047.30,-338.58889,0.38107,-0.45924,-5.00000,0,6.43,9,30,140,23
745,-6.43,-3047.30,-338.58889,0.38107,-0.45924,-5.00000,0,6.43,9,20,140,23
743,-6.43,-3047.30,-338.58889,0.38107,-0.45924,-5.00000,0,6.43,9,50,120,23
742,-6.43,-3047.30,-338.58889,0.38107,-0.45924,-5.00000,0,6.43,9,40,120,23
741,-6.43,-3047.30,-338.58889,0.38107,-0.45924,-5.00000,0,6.43,9,30,120,23
740,-6.43,-3047.30,-338.58889,0.38107,-0.45924,-5.00000,0,6.43,9,20,120,23
738,-6.43,-3047.30,-338.58889,0.38107,-0.45924,-5.00000,0,6.43,9,50,100,23
737,-6.43,-3047.30,-338.58889,0.38107,-0.45924,-5.00000,0,6.43,9,40,100,23
736,-6.43,-3047.30,-338.58889,0.38107,-0.45924,-5.00000,0,6.43,9,30,100,23
735,-6.43,-3047.30,-338.58889,0.38107,-0.45924,-5.00000,0,6.43,9,20,100,23
734,-7.35,-3060.09,-340.01000,0.38172,-0.39930,-5.00000,0,7.35,9,60,80,23
733,-7.35,-3060.09,-340.01000,0.38172,-0.39930,-5.00000,0,7.35,9,50,80,23
732,-7.35,-3060.09,-340.01000,0.38172,-0.39930,-5.00000,0,7.35,9,40,80,23
731,-7.35,-3060.09,-340.01000,0.38172,-0.39930,-5.00000,0,7.35,9,30,80,23
730,-7.35,-3060.09,-340.01000,0.38172,-0.39930,-5.00000,0,7.35,9,20,80,23
146,-8.04,-3117.12,-283.37455,0.55088,-0.36816,-5.00000,0,8.04,11,30,80,10
145,-8.04,-3117.12,-283.37455,0.55088,-0.36816,-5.00000,0,8.04,11,20,80,10
99,-6.76,-3173.32,-352.59111,0.54648,-0.45206,-5.00000,0,6.76,9,60,60,9
98,-6.76,-3173.32,-352.59111,0.54648,-0.45206,-5.00000,0,6.76,9,50,60,9
97,-6.76,-3173.32,-352.59111,0.54648,-0.45206,-5.00000,0,6.76,9,40,60,9
96,-6.76,-3173.32,-352.59111,0.54648,-0.45206,-5.00000,0,6.76,9,30,60,9
94,-6.76,-3173.32,-352.59111,0.54648,-0.45206,-5.00000,0,6.76,9,60,40,9
228,-7.29,-3213.33,-214.22200,0.53441,-0.42234,-5.00000,0,7.29,15,50,40,12
227,-7.29,-3213.33,-214.22200,0.53441,-0.42234,-5.00000,0,7.29,15,40,40,12
226,-7.29,-3213.33,-214.22200,0.53441,-0.42234,-5.00000,0,7.29,15,30,40,12
355,-6.37,-3315.20,-368.35556,0.32627,-0.50399,-4.05836,0,6.37,9,20,200,14
235,-6.38,-3317.40,-301.58182,0.32617,-0.50355,-5.00000,0,6.38,11,20,80,12
269,-7.29,-3322.16,-302.01455,0.32714,-0.43711,-5.00000,0,7.29,11,60,200,12
264,-7.29,-3322.16,-302.01455,0.32714,-0.43711,-5.00000,0,7.29,11,60,180,12
259,-7.29,-3322.16,-302.01455,0.32714,-0.43711,-5.00000,0,7.29,11,60,160,12
254,-7.29,-3322.16,-302.01455,0.32714,-0.43711,-5.00000,0,7.29,11,60,140,12
249,-7.29,-3322.16,-302.01455,0.32714,-0.43711,-5.00000,0,7.29,11,60,120,12
244,-7.29,-3322.16,-302.01455,0.32714,-0.43711,-5.00000,0,7.29,11,60,100,12
260,-6.38,-3325.29,-302.29909,0.32565,-0.50475,-5.00000,0,6.38,11,20,180,12
255,-6.38,-3325.29,-302.29909,0.32565,-0.50475,-5.00000,0,6.38,11,20,160,12
250,-6.38,-3325.29,-302.29909,0.32565,-0.50475,-5.00000,0,6.38,11,20,140,12
245,-6.38,-3325.29,-302.29909,0.32565,-0.50475,-5.00000,0,6.38,11,20,120,12
240,-6.38,-3325.29,-302.29909,0.32565,-0.50475,-5.00000,0,6.38,11,20,100,12
224,-8.25,-3338.31,-417.28875,0.32662,-0.38428,-4.74331,0,8.25,8,60,200,11
223,-8.25,-3338.31,-417.28875,0.32662,-0.38428,-4.74331,0,8.25,8,50,200,11
222,-8.25,-3338.31,-417.28875,0.32662,-0.38428,-4.74331,0,8.25,8,40,200,11
219,-8.25,-3338.31,-417.28875,0.32662,-0.38428,-4.74331,0,8.25,8,60,180,11
218,-8.25,-3338.31,-417.28875,0.32662,-0.38428,-4.74331,0,8.25,8,50,180,11
217,-8.25,-3338.31,-417.28875,0.32662,-0.38428,-4.74331,0,8.25,8,40,180,11
214,-8.25,-3338.31,-417.28875,0.32662,-0.38428,-4.74331,0,8.25,8,60,160,11
213,-8.25,-3338.31,-417.28875,0.32662,-0.38428,-4.74331,0,8.25,8,50,160,11
212,-8.25,-3338.31,-417.28875,0.32662,-0.38428,-4.74331,0,8.25,8,40,160,11
209,-8.25,-3338.31,-417.28875,0.32662,-0.38428,-4.74331,0,8.25,8,60,140,11
208,-8.25,-3338.31,-417.28875,0.32662,-0.38428,-4.74331,0,8.25,8,50,140,11
207,-8.25,-3338.31,-417.28875,0.32662,-0.38428,-4.74331,0,8.25,8,40,140,11
204,-8.25,-3338.31,-417.28875,0.32662,-0.38428,-4.74331,0,8.25,8,60,120,11
203,-8.25,-3338.31,-417.28875,0.32662,-0.38428,-4.74331,0,8.25,8,50,120,11
202,-8.25,-3338.31,-417.28875,0.32662,-0.38428,-4.74331,0,8.25,8,40,120,11
199,-8.25,-3338.31,-417.28875,0.32662,-0.38428,-4.74331,0,8.25,8,60,100,11
198,-8.25,-3338.31,-417.28875,0.32662,-0.38428,-4.74331,0,8.25,8,50,100,11
197,-8.25,-3338.31,-417.28875,0.32662,-0.38428,-4.74331,0,8.25,8,40,100,11
194,-8.25,-3338.31,-417.28875,0.32662,-0.38428,-4.74331,0,8.25,8,60,80,11
193,-8.25,-3338.31,-417.28875,0.32662,-0.38428,-4.74331,0,8.25,8,50,80,11
192,-8.25,-3338.31,-417.28875,0.32662,-0.38428,-4.74331,0,8.25,8,40,80,11
719,-7.31,-3345.11,-334.51100,0.32288,-0.43880,-5.00000,0,7.31,10,60,200,22
718,-7.31,-3345.11,-334.51100,0.32288,-0.43880,-5.00000,0,7.31,10,50,200,22
717,-7.31,-3345.11,-334.51100,0.32288,-0.43880,-5.00000,0,7.31,10,40,200,22
714,-7.31,-3345.11,-334.51100,0.32288,-0.43880,-5.00000,0,7.31,10,60,180,22
713,-7.31,-3345.11,-334.51100,0.32288,-0.43880,-5.00000,0,7.31,10,50,180,22
712,-7.31,-3345.11,-334.51100,0.32288,-0.43880,-5.00000,0,7.31,10,40,180,22
709,-7.31,-3345.11,-334.51100,0.32288,-0.43880,-5.00000,0,7.31,10,60,160,22
708,-7.31,-3345.11,-334.51100,0.32288,-0.43880,-5.00000,0,7.31,10,50,160,22
707,-7.31,-3345.11,-334.51100,0.32288,-0.43880,-5.00000,0,7.31,10,40,160,22
704,-7.31,-3345.11,-334.51100,0.32288,-0.43880,-5.00000,0,7.31,10,60,140,22
703,-7.31,-3345.11,-334.51100,0.32288,-0.43880,-5.00000,0,7.31,10,50,140,22
702,-7.31,-3345.11,-334.51100,0.32288,-0.43880,-5.00000,0,7.31,10,40,140,22
699,-7.31,-3345.11,-334.51100,0.32288,-0.43880,-5.00000,0,7.31,10,60,120,22
698,-7.31,-3345.11,-334.51100,0.32288,-0.43880,-5.00000,0,7.31,10,50,120,22
697,-7.31,-3345.11,-334.51100,0.32288,-0.43880,-5.00000,0,7.31,10,40,120,22
694,-7.31,-3345.11,-334.51100,0.32288,-0.43880,-5.00000,0,7.31,10,60,100,22
693,-7.31,-3345.11,-334.51100,0.32288,-0.43880,-5.00000,0,7.31,10,50,100,22
692,-7.31,-3345.11,-334.51100,0.32288,-0.43880,-5.00000,0,7.31,10,40,100,22
689,-7.31,-3345.11,-334.51100,0.32288,-0.43880,-5.00000,0,7.31,10,60,80,22
688,-7.31,-3345.11,-334.51100,0.32288,-0.43880,-5.00000,0,7.31,10,50,80,22
687,-7.31,-3345.11,-334.51100,0.32288,-0.43880,-5.00000,0,7.31,10,40,80,22
614,-3.56,-3412.20,-487.45714,0.12950,-0.95757,-5.00000,0,3.56,7,60,140,20
613,-3.56,-3412.20,-487.45714,0.12950,-0.95757,-5.00000,0,3.56,7,50,140,20
612,-3.56,-3412.20,-487.45714,0.12950,-0.95757,-5.00000,0,3.56,7,40,140,20
611,-3.56,-3412.20,-487.45714,0.12950,-0.95757,-5.00000,0,3.56,7,30,140,20
609,-3.56,-3412.20,-487.45714,0.12950,-0.95757,-5.00000,0,3.56,7,60,120,20
608,-3.56,-3412.20,-487.45714,0.12950,-0.95757,-5.00000,0,3.56,7,50,120,20
607,-3.56,-3412.20,-487.45714,0.12950,-0.95757,-5.00000,0,3.56,7,40,120,20
606,-3.56,-3412.20,-487.45714,0.12950,-0.95757,-5.00000,0,3.56,7,30,120,20
604,-3.56,-3412.20,-487.45714,0.12950,-0.95757,-5.00000,0,3.56,7,60,100,20
603,-3.56,-3412.20,-487.45714,0.12950,-0.95757,-5.00000,0,3.56,7,50,100,20
602,-3.56,-3412.20,-487.45714,0.12950,-0.95757,-5.00000,0,3.56,7,40,100,20
601,-3.56,-3412.20,-487.45714,0.12950,-0.95757,-5.00000,0,3.56,7,30,100,20
599,-3.56,-3412.20,-487.45714,0.12950,-0.95757,-5.00000,0,3.56,7,60,80,20
598,-3.56,-3412.20,-487.45714,0.12950,-0.95757,-5.00000,0,3.56,7,50,80,20
597,-3.56,-3412.20,-487.45714,0.12950,-0.95757,-5.00000,0,3.56,7,40,80,20
596,-3.56,-3412.20,-487.45714,0.12950,-0.95757,-5.00000,0,3.56,7,30,80,20
356,-6.48,-3423.83,-427.97875,0.30420,-0.51205,-2.78388,0,6.48,8,30,200,14
351,-6.48,-3423.83,-427.97875,0.30420,-0.51205,-2.78388,0,6.48,8,30,180,14
350,-6.48,-3423.83,-427.97875,0.30420,-0.51205,-2.78388,0,6.48,8,20,180,14
346,-6.48,-3423.83,-427.97875,0.30420,-0.51205,-2.78388,0,6.48,8,30,160,14
345,-6.48,-3423.83,-427.97875,0.30420,-0.51205,-2.78388,0,6.48,8,20,160,14
341,-6.48,-3423.83,-427.97875,0.30420,-0.51205,-2.78388,0,6.48,8,30,140,14
340,-6.48,-3423.83,-427.97875,0.30420,-0.51205,-2.78388,0,6.48,8,20,140,14
336,-6.48,-3423.83,-427.97875,0.30420,-0.51205,-2.78388,0,6.48,8,30,120,14
335,-6.48,-3423.83,-427.97875,0.30420,-0.51205,-2.78388,0,6.48,8,20,120,14
331,-6.48,-3423.83,-427.97875,0.30420,-0.51205,-2.78388,0,6.48,8,30,100,14
330,-6.48,-3423.83,-427.97875,0.30420,-0.51205,-2.78388,0,6.48,8,20,100,14
359,-7.40,-3440.99,-430.12375,0.30446,-0.44577,-2.80527,0,7.40,8,60,200,14
354,-7.40,-3440.99,-430.12375,0.30446,-0.44577,-2.80527,0,7.40,8,60,180,14
349,-7.40,-3440.99,-430.12375,0.30446,-0.44577,-2.80527,0,7.40,8,60,160,14
344,-7.40,-3440.99,-430.12375,0.30446,-0.44577,-2.80527,0,7.40,8,60,140,14
339,-7.40,-3440.99,-430.12375,0.30446,-0.44577,-2.80527,0,7.40,8,60,120,14
334,-7.40,-3440.99,-430.12375,0.30446,-0.44577,-2.80527,0,7.40,8,60,100,14
279,-5.73,-3494.05,-268.77308,0.55855,-0.59609,-5.00000,0,5.73,13,60,60,13
278,-5.73,-3494.05,-268.77308,0.55855,-0.59609,-5.00000,0,5.73,13,50,60,13
277,-5.73,-3494.05,-268.77308,0.55855,-0.59609,-5.00000,0,5.73,13,40,60,13
276,-5.73,-3494.05,-268.77308,0.55855,-0.59609,-5.00000,0,5.73,13,30,60,13
274,-5.73,-3494.05,-268.77308,0.55855,-0.59609,-5.00000,0,5.73,13,60,40,13
639,-5.76,-3522.86,-352.28600,0.40884,-0.59782,-5.00000,0,5.76,10,60,60,21
638,-5.76,-3522.86,-352.28600,0.40884,-0.59782,-5.00000,0,5.76,10,50,60,21
637,-5.76,-3522.86,-352.28600,0.40884,-0.59782,-5.00000,0,5.76,10,40,60,21
634,-5.76,-3522.86,-352.28600,0.40884,-0.59782,-5.00000,0,5.76,10,60,40,21
633,-5.76,-3522.86,-352.28600,0.40884,-0.59782,-5.00000,0,5.76,10,50,40,21
632,-5.76,-3522.86,-352.28600,0.40884,-0.59782,-5.00000,0,5.76,10,40,40,21
270,-4.77,-3562.50,-274.03846,0.54815,-0.73725,-5.00000,0,4.77,13,20,40,13
313,-4.87,-3810.28,-423.36444,0.35477,-0.77549,-5.00000,0,4.87,9,50,200,13
312,-4.87,-3810.28,-423.36444,0.35477,-0.77549,-5.00000,0,4.87,9,40,200,13
311,-4.87,-3810.28,-423.36444,0.35477,-0.77549,-5.00000,0,4.87,9,30,200,13
308,-4.87,-3810.28,-423.36444,0.35477,-0.77549,-5.00000,0,4.87,9,50,180,13
307,-4.87,-3810.28,-423.36444,0.35477,-0.77549,-5.00000,0,4.87,9,40,180,13
306,-4.87,-3810.28,-423.36444,0.35477,-0.77549,-5.00000,0,4.87,9,30,180,13
303,-4.87,-3810.28,-423.36444,0.35477,-0.77549,-5.00000,0,4.87,9,50,160,13
302,-4.87,-3810.28,-423.36444,0.35477,-0.77549,-5.00000,0,4.87,9,40,160,13
301,-4.87,-3810.28,-423.36444,0.35477,-0.77549,-5.00000,0,4.87,9,30,160,13
298,-4.87,-3810.28,-423.36444,0.35477,-0.77549,-5.00000,0,4.87,9,50,140,13
297,-4.87,-3810.28,-423.36444,0.35477,-0.77549,-5.00000,0,4.87,9,40,140,13
296,-4.87,-3810.28,-423.36444,0.35477,-0.77549,-5.00000,0,4.87,9,30,140,13
293,-4.87,-3810.28,-423.36444,0.35477,-0.77549,-5.00000,0,4.87,9,50,120,13
292,-4.87,-3810.28,-423.36444,0.35477,-0.77549,-5.00000,0,4.87,9,40,120,13
291,-4.87,-3810.28,-423.36444,0.35477,-0.77549,-5.00000,0,4.87,9,30,120,13
288,-4.87,-3810.28,-423.36444,0.35477,-0.77549,-5.00000,0,4.87,9,50,100,13
287,-4.87,-3810.28,-423.36444,0.35477,-0.77549,-5.00000,0,4.87,9,40,100,13
286,-4.87,-3810.28,-423.36444,0.35477,-0.77549,-5.00000,0,4.87,9,30,100,13
494,-4.65,-3819.99,-636.66500,0.02473,-0.81385,-5.00000,0,4.65,6,60,200,17
489,-4.65,-3819.99,-636.66500,0.02473,-0.81385,-5.00000,0,4.65,6,60,180,17
484,-4.65,-3819.99,-636.66500,0.02473,-0.81385,-5.00000,0,4.65,6,60,160,17
479,-4.65,-3819.99,-636.66500,0.02473,-0.81385,-5.00000,0,4.65,6,60,140,17
474,-4.65,-3819.99,-636.66500,0.02473,-0.81385,-5.00000,0,4.65,6,60,120,17
469,-4.65,-3819.99,-636.66500,0.02473,-0.81385,-5.00000,0,4.65,6,60,100,17
280,-4.77,-3822.38,-424.70889,0.35406,-0.79278,-5.00000,0,4.77,9,20,80,13
89,-3.97,-3825.64,-765.12800,0.02414,-0.96198,-4.17764,0,3.97,5,60,200,8
88,-3.97,-3825.64,-765.12800,0.02414,-0.96198,-4.17764,0,3.97,5,50,200,8
87,-3.97,-3825.64,-765.12800,0.02414,-0.96198,-4.17764,0,3.97,5,40,200,8
86,-3.97,-3825.64,-765.12800,0.02414,-0.96198,-4.17764,0,3.97,5,30,200,8
84,-3.97,-3825.64,-765.12800,0.02414,-0.96198,-4.17764,0,3.97,5,60,180,8
83,-3.97,-3825.64,-765.12800,0.02414,-0.96198,-4.17764,0,3.97,5,50,180,8
82,-3.97,-3825.64,-765.12800,0.02414,-0.96198,-4.17764,0,3.97,5,40,180,8
81,-3.97,-3825.64,-765.12800,0.02414,-0.96198,-4.17764,0,3.97,5,30,180,8
79,-3.97,-3825.64,-765.12800,0.02414,-0.96198,-4.17764,0,3.97,5,60,160,8
78,-3.97,-3825.64,-765.12800,0.02414,-0.96198,-4.17764,0,3.97,5,50,160,8
77,-3.97,-3825.64,-765.12800,0.02414,-0.96198,-4.17764,0,3.97,5,40,160,8
76,-3.97,-3825.64,-765.12800,0.02414,-0.96198,-4.17764,0,3.97,5,30,160,8
74,-3.97,-3825.64,-765.12800,0.02414,-0.96198,-4.17764,0,3.97,5,60,140,8
73,-3.97,-3825.64,-765.12800,0.02414,-0.96198,-4.17764,0,3.97,5,50,140,8
72,-3.97,-3825.64,-765.12800,0.02414,-0.96198,-4.17764,0,3.97,5,40,140,8
71,-3.97,-3825.64,-765.12800,0.02414,-0.96198,-4.17764,0,3.97,5,30,140,8
69,-3.97,-3825.64,-765.12800,0.02414,-0.96198,-4.17764,0,3.97,5,60,120,8
68,-3.97,-3825.64,-765.12800,0.02414,-0.96198,-4.17764,0,3.97,5,50,120,8
67,-3.97,-3825.64,-765.12800,0.02414,-0.96198,-4.17764,0,3.97,5,40,120,8
66,-3.97,-3825.64,-765.12800,0.02414,-0.96198,-4.17764,0,3.97,5,30,120,8
64,-3.97,-3825.64,-765.12800,0.02414,-0.96198,-4.17764,0,3.97,5,60,100,8
63,-3.97,-3825.64,-765.12800,0.02414,-0.96198,-4.17764,0,3.97,5,50,100,8
62,-3.97,-3825.64,-765.12800,0.02414,-0.96198,-4.17764,0,3.97,5,40,100,8
61,-3.97,-3825.64,-765.12800,0.02414,-0.96198,-4.17764,0,3.97,5,30,100,8
485,-3.83,-3834.47,-639.07833,0.02464,-1.00000,-4.94849,0,3.83,6,20,180,17
480,-3.83,-3834.47,-639.07833,0.02464,-1.00000,-4.94849,0,3.83,6,20,160,17
475,-3.83,-3834.47,-639.07833,0.02464,-1.00000,-4.94849,0,3.83,6,20,140,17
470,-3.83,-3834.47,-639.07833,0.02464,-1.00000,-4.94849,0,3.83,6,20,120,17
465,-3.83,-3834.47,-639.07833,0.02464,-1.00000,-4.94849,0,3.83,6,20,100,17
671,-3.98,-3835.22,-639.20333,0.02697,-0.96207,-3.73904,0,3.98,6,30,200,21
666,-3.98,-3835.22,-639.20333,0.02697,-0.96207,-3.73904,0,3.98,6,30,180,21
665,-3.98,-3835.22,-639.20333,0.02697,-0.96207,-3.73904,0,3.98,6,20,180,21
661,-3.98,-3835.22,-639.20333,0.02697,-0.96207,-3.73904,0,3.98,6,30,160,21
660,-3.98,-3835.22,-639.20333,0.02697,-0.96207,-3.73904,0,3.98,6,20,160,21
656,-3.98,-3835.22,-639.20333,0.02697,-0.96207,-3.73904,0,3.98,6,30,140,21
655,-3.98,-3835.22,-639.20333,0.02697,-0.96207,-3.73904,0,3.98,6,20,140,21
651,-3.98,-3835.22,-639.20333,0.02697,-0.96207,-3.73904,0,3.98,6,30,120,21
650,-3.98,-3835.22,-639.20333,0.02697,-0.96207,-3.73904,0,3.98,6,20,120,21
646,-3.98,-3835.22,-639.20333,0.02697,-0.96207,-3.73904,0,3.98,6,30,100,21
645,-3.98,-3835.22,-639.20333,0.02697,-0.96207,-3.73904,0,3.98,6,20,100,21
460,-4.67,-3835.38,-639.23000,0.02464,-0.81446,-4.93969,0,4.67,6,20,80,17
85,-3.98,-3836.15,-767.23000,0.02408,-0.96208,-3.03603,0,3.98,5,20,200,8
104,-6.75,-3906.30,-558.04286,0.34162,-0.56158,-5.00000,0,6.75,7,60,80,9
103,-6.75,-3906.30,-558.04286,0.34162,-0.56158,-5.00000,0,6.75,7,50,80,9
102,-6.75,-3906.30,-558.04286,0.34162,-0.56158,-5.00000,0,6.75,7,40,80,9
101,-6.75,-3906.30,-558.04286,0.34162,-0.56158,-5.00000,0,6.75,7,30,80,9
729,-7.36,-4022.98,-402.29800,0.31804,-0.52945,-5.00000,0,7.36,10,60,60,23
728,-7.36,-4022.98,-402.29800,0.31804,-0.52945,-5.00000,0,7.36,10,50,60,23
727,-7.36,-4022.98,-402.29800,0.31804,-0.52945,-5.00000,0,7.36,10,40,60,23
726,-7.36,-4022.98,-402.29800,0.31804,-0.52945,-5.00000,0,7.36,10,30,60,23
725,-7.36,-4022.98,-402.29800,0.31804,-0.52945,-5.00000,0,7.36,10,20,60,23
724,-7.36,-4022.98,-402.29800,0.31804,-0.52945,-5.00000,0,7.36,10,60,40,23
149,-8.95,-4074.81,-339.56750,0.48388,-0.43237,-5.00000,0,8.95,12,60,80,10
148,-8.95,-4074.81,-339.56750,0.48388,-0.43237,-5.00000,0,8.95,12,50,80,10
147,-8.95,-4074.81,-339.56750,0.48388,-0.43237,-5.00000,0,8.95,12,40,80,10
239,-7.30,-4267.89,-355.65750,0.27314,-0.56615,-5.00000,0,7.30,12,60,80,12
238,-7.30,-4267.89,-355.65750,0.27314,-0.56615,-5.00000,0,7.30,12,50,80,12
237,-7.30,-4267.89,-355.65750,0.27314,-0.56615,-5.00000,0,7.30,12,40,80,12
236,-7.30,-4267.89,-355.65750,0.27314,-0.56615,-5.00000,0,7.30,12,30,80,12
268,-7.30,-4275.78,-356.31500,0.27278,-0.56719,-5.00000,0,7.30,12,50,200,12
267,-7.30,-4275.78,-356.31500,0.27278,-0.56719,-5.00000,0,7.30,12,40,200,12
266,-7.30,-4275.78,-356.31500,0.27278,-0.56719,-5.00000,0,7.30,12,30,200,12
263,-7.30,-4275.78,-356.31500,0.27278,-0.56719,-5.00000,0,7.30,12,50,180,12
262,-7.30,-4275.78,-356.31500,0.27278,-0.56719,-5.00000,0,7.30,12,40,180,12
261,-7.30,-4275.78,-356.31500,0.27278,-0.56719,-5.00000,0,7.30,12,30,180,12
258,-7.30,-4275.78,-356.31500,0.27278,-0.56719,-5.00000,0,7.30,12,50,160,12
257,-7.30,-4275.78,-356.31500,0.27278,-0.56719,-5.00000,0,7.30,12,40,160,12
256,-7.30,-4275.78,-356.31500,0.27278,-0.56719,-5.00000,0,7.30,12,30,160,12
253,-7.30,-4275.78,-356.31500,0.27278,-0.56719,-5.00000,0,7.30,12,50,140,12
252,-7.30,-4275.78,-356.31500,0.27278,-0.56719,-5.00000,0,7.30,12,40,140,12
251,-7.30,-4275.78,-356.31500,0.27278,-0.56719,-5.00000,0,7.30,12,30,140,12
248,-7.30,-4275.78,-356.31500,0.27278,-0.56719,-5.00000,0,7.30,12,50,120,12
247,-7.30,-4275.78,-356.31500,0.27278,-0.56719,-5.00000,0,7.30,12,40,120,12
246,-7.30,-4275.78,-356.31500,0.27278,-0.56719,-5.00000,0,7.30,12,30,120,12
243,-7.30,-4275.78,-356.31500,0.27278,-0.56719,-5.00000,0,7.30,12,50,100,12
242,-7.30,-4275.78,-356.31500,0.27278,-0.56719,-5.00000,0,7.30,12,40,100,12
241,-7.30,-4275.78,-356.31500,0.27278,-0.56719,-5.00000,0,7.30,12,30,100,12
265,-7.31,-4286.29,-357.19083,0.27229,-0.56779,-5.00000,0,7.31,12,20,200,12
715,-8.24,-4312.31,-392.02818,0.27001,-0.50199,-5.00000,0,8.24,11,20,200,22
358,-7.40,-4379.66,-486.62889,0.25469,-0.57308,-5.00000,0,7.40,9,50,200,14
357,-7.40,-4379.66,-486.62889,0.25469,-0.57308,-5.00000,0,7.40,9,40,200,14
353,-7.40,-4379.66,-486.62889,0.25469,-0.57308,-5.00000,0,7.40,9,50,180,14
352,-7.40,-4379.66,-486.62889,0.25469,-0.57308,-5.00000,0,7.40,9,40,180,14
348,-7.40,-4379.66,-486.62889,0.25469,-0.57308,-5.00000,0,7.40,9,50,160,14
347,-7.40,-4379.66,-486.62889,0.25469,-0.57308,-5.00000,0,7.40,9,40,160,14
343,-7.40,-4379.66,-486.62889,0.25469,-0.57308,-5.00000,0,7.40,9,50,140,14
342,-7.40,-4379.66,-486.62889,0.25469,-0.57308,-5.00000,0,7.40,9,40,140,14
338,-7.40,-4379.66,-486.62889,0.25469,-0.57308,-5.00000,0,7.40,9,50,120,14
337,-7.40,-4379.66,-486.62889,0.25469,-0.57308,-5.00000,0,7.40,9,40,120,14
333,-7.40,-4379.66,-486.62889,0.25469,-0.57308,-5.00000,0,7.40,9,50,100,14
332,-7.40,-4379.66,-486.62889,0.25469,-0.57308,-5.00000,0,7.40,9,40,100,14
273,-5.70,-4504.27,-321.73357,0.48965,-0.78010,-5.00000,0,5.70,14,50,40,13
272,-5.70,-4504.27,-321.73357,0.48965,-0.78010,-5.00000,0,5.70,14,40,40,13
271,-5.70,-4504.27,-321.73357,0.48965,-0.78010,-5.00000,0,5.70,14,30,40,13
809,-5.00,-4538.55,-567.31875,0.07290,-0.90622,-5.00000,0,5.00,8,60,200,24
804,-5.00,-4538.55,-567.31875,0.07290,-0.90622,-5.00000,0,5.00,8,60,180,24
799,-5.00,-4538.55,-567.31875,0.07290,-0.90622,-5.00000,0,5.00,8,60,160,24
784,-5.00,-4538.55,-567.31875,0.07290,-0.90622,-5.00000,0,5.00,8,60,100,24
779,-5.00,-4538.55,-567.31875,0.07290,-0.90622,-5.00000,0,5.00,8,60,80,24
778,-5.00,-4538.55,-567.31875,0.07290,-0.90622,-5.00000,0,5.00,8,50,80,24
777,-5.00,-4538.55,-567.31875,0.07290,-0.90622,-5.00000,0,5.00,8,40,80,24
776,-5.00,-4538.55,-567.31875,0.07290,-0.90622,-5.00000,0,5.00,8,30,80,24
775,-5.00,-4538.55,-567.31875,0.07290,-0.90622,-5.00000,0,5.00,8,20,80,24
284,-5.71,-4770.42,-477.04200,0.30515,-0.82683,-5.00000,0,5.71,10,60,80,13
283,-5.71,-4770.42,-477.04200,0.30515,-0.82683,-5.00000,0,5.71,10,50,80,13
282,-5.71,-4770.42,-477.04200,0.30515,-0.82683,-5.00000,0,5.71,10,40,80,13
281,-5.71,-4770.42,-477.04200,0.30515,-0.82683,-5.00000,0,5.71,10,30,80,13
310,-5.82,-4776.77,-477.67700,0.30485,-0.81258,-5.00000,0,5.82,10,20,200,13
464,-5.60,-4779.99,-682.85571,0.01986,-0.84546,-5.00000,0,5.60,7,60,80,17
463,-5.60,-4779.99,-682.85571,0.01986,-0.84546,-5.00000,0,5.60,7,50,80,17
462,-5.60,-4779.99,-682.85571,0.01986,-0.84546,-5.00000,0,5.60,7,40,80,17
461,-5.60,-4779.99,-682.85571,0.01986,-0.84546,-5.00000,0,5.60,7,30,80,17
674,-4.92,-4780.42,-682.91714,0.02173,-0.96934,-5.00000,0,4.92,7,60,200,21
673,-4.92,-4780.42,-682.91714,0.02173,-0.96934,-5.00000,0,4.92,7,50,200,21
672,-4.92,-4780.42,-682.91714,0.02173,-0.96934,-5.00000,0,4.92,7,40,200,21
